customer_id,internet_service_type_id,contract_type_id,payment_type_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,churn_month,payment_type,contract_type,payment_type_id,monthly_charges,total_charges,contract_type_id,paperless_billing,internet_service_type,gender,senior_citizen,partner,dependents,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
5949-EBSQK,1,1,4,Male,0,Yes,Yes,4,Yes,No,No,No,No,Yes,No,Yes,No,61.45,229.55,Yes,2022-01-31,"Credit card (automatic)",Month-to-month,4,61.45,229.55,1,No,DSL,Male,0,Yes,Yes,"2021-09-21 18:07:34",Yes,No,1,No,No,No,Yes,No,Yes
6060-DRTNL,2,1,2,Female,1,No,No,5,Yes,No,No,No,Yes,No,Yes,No,Yes,84.85,415.55,Yes,2022-01-31,"Mailed check",Month-to-month,2,84.85,415.55,1,Yes,"Fiber optic",Female,1,No,No,"2021-08-21 18:07:34",Yes,No,2,No,No,Yes,No,Yes,No
6295-OSINB,2,3,1,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,109.65,7880.25,No,NULL,"Electronic check","Two year",1,109.65,7880.25,3,Yes,"Fiber optic",Male,0,Yes,No,"2016-01-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes
6416-TVAIH,2,1,1,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,Yes,68.5,68.5,Yes,2022-01-31,"Electronic check",Month-to-month,1,68.5,68.5,1,Yes,"Fiber optic",Male,0,Yes,Yes,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,No,No
6479-VDGRK,1,3,3,Female,0,Yes,Yes,72,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,85.3,6129.2,No,NULL,"Bank transfer (automatic)","Two year",3,85.3,6129.2,3,No,DSL,Female,0,Yes,Yes,"2016-01-21 18:07:34",Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes
6507-ZJSUR,2,1,1,Male,1,Yes,No,23,Yes,No,No,No,No,No,Yes,Yes,Yes,90.45,2117.25,No,NULL,"Electronic check",Month-to-month,1,90.45,2117.25,1,Yes,"Fiber optic",Male,1,Yes,No,"2020-02-21 18:07:34",Yes,No,2,No,No,No,No,Yes,Yes
7074-STDCN,1,1,1,Male,0,No,No,39,No,"No phone service",No,No,No,Yes,No,Yes,Yes,40.6,1494.5,No,NULL,"Electronic check",Month-to-month,1,40.6,1494.5,1,Yes,DSL,Male,0,No,No,"2018-10-21 18:07:34",No,"No phone service",1,No,No,No,Yes,No,Yes
7140-ADSMJ,3,1,4,Male,0,No,No,8,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,20.45,162.3,No,NULL,"Credit card (automatic)",Month-to-month,4,20.45,162.3,1,Yes,None,Male,0,No,No,"2021-05-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
7530-HDYDS,2,1,4,Female,0,No,No,38,Yes,No,No,Yes,Yes,Yes,No,No,Yes,84.25,3264.5,Yes,2022-01-31,"Credit card (automatic)",Month-to-month,4,84.25,3264.5,1,Yes,"Fiber optic",Female,0,No,No,"2018-11-21 18:07:34",Yes,No,2,No,Yes,Yes,Yes,No,No
7811-JIVPF,1,1,4,Female,0,No,No,23,Yes,No,No,No,Yes,No,No,No,No,49.7,1081.25,No,NULL,"Credit card (automatic)",Month-to-month,4,49.7,1081.25,1,No,DSL,Female,0,No,No,"2020-02-21 18:07:34",Yes,No,1,No,No,Yes,No,No,No
8016-NCFVO,2,1,1,Male,1,No,No,55,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,116.5,6382.55,No,NULL,"Electronic check",Month-to-month,1,116.5,6382.55,1,Yes,"Fiber optic",Male,1,No,No,"2017-06-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
8191-XWSZG,3,2,2,Female,0,No,No,52,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.65,1022.95,No,NULL,"Mailed check","One year",2,20.65,1022.95,2,No,None,Female,0,No,No,"2017-09-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
8237-ULIXL,3,3,4,Female,0,Yes,No,72,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,24.85,1871.85,No,NULL,"Credit card (automatic)","Two year",4,24.85,1871.85,3,No,None,Female,0,Yes,No,"2016-01-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
8266-VBFQL,2,1,1,Male,0,No,No,4,Yes,No,No,No,Yes,Yes,No,Yes,Yes,90.4,356.65,No,NULL,"Electronic check",Month-to-month,1,90.4,356.65,1,Yes,"Fiber optic",Male,0,No,No,"2021-09-21 18:07:34",Yes,No,2,No,No,Yes,Yes,No,Yes
8445-DNBAE,1,1,1,Male,0,No,Yes,1,Yes,Yes,No,No,No,No,No,No,Yes,50.05,50.05,No,NULL,"Electronic check",Month-to-month,1,50.05,50.05,1,Yes,DSL,Male,0,No,Yes,"2021-12-21 18:07:34",Yes,Yes,1,No,No,No,No,No,No
8640-SDGKB,1,1,1,Male,0,No,No,4,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,74.4,299.7,Yes,2022-01-31,"Electronic check",Month-to-month,1,74.4,299.7,1,Yes,DSL,Male,0,No,No,"2021-09-21 18:07:34",Yes,No,1,No,No,Yes,Yes,Yes,Yes
8645-KOMJQ,1,3,3,Male,0,Yes,Yes,69,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,81.95,5601.4,No,NULL,"Bank transfer (automatic)","Two year",3,81.95,5601.4,3,Yes,DSL,Male,0,Yes,Yes,"2016-04-21 18:07:34",Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes
8945-GRKHX,2,1,1,Female,0,No,Yes,1,Yes,No,No,No,No,No,No,Yes,No,78.65,78.65,Yes,2022-01-31,"Electronic check",Month-to-month,1,78.65,78.65,1,No,"Fiber optic",Female,0,No,Yes,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,No,Yes
9052-DHNKM,1,2,1,Male,0,No,No,26,Yes,Yes,Yes,Yes,No,No,No,No,No,61.55,1581.95,No,NULL,"Electronic check","One year",1,61.55,1581.95,2,No,DSL,Male,0,No,No,"2019-11-21 18:07:34",Yes,Yes,1,Yes,Yes,No,No,No,No
9079-YEXQJ,2,1,1,Female,0,No,No,54,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,111.1,6014.85,Yes,2022-01-31,"Electronic check",Month-to-month,1,111.1,6014.85,1,No,"Fiber optic",Female,0,No,No,"2017-07-21 18:07:34",Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes
9107-UKCKY,1,2,1,Male,0,Yes,No,61,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,79.8,4914.8,No,NULL,"Electronic check","One year",1,79.8,4914.8,2,Yes,DSL,Male,0,Yes,No,"2016-12-21 18:07:34",Yes,Yes,1,No,Yes,Yes,No,Yes,Yes
9339-FIIJL,1,3,3,Male,0,Yes,No,72,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,85.95,6151.9,No,NULL,"Bank transfer (automatic)","Two year",3,85.95,6151.9,3,No,DSL,Male,0,Yes,No,"2016-01-21 18:07:34",Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes
9605-WGJVW,2,1,1,Female,1,No,No,1,Yes,No,No,No,No,No,No,No,Yes,70.2,70.2,No,NULL,"Electronic check",Month-to-month,1,70.2,70.2,1,Yes,"Fiber optic",Female,1,No,No,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,No,No
9626-VFRGG,2,1,3,Female,0,No,Yes,41,Yes,Yes,No,Yes,No,No,Yes,No,Yes,88.5,3645.05,No,NULL,"Bank transfer (automatic)",Month-to-month,3,88.5,3645.05,1,Yes,"Fiber optic",Female,0,No,Yes,"2018-08-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,No
9643-AVVWI,2,1,1,Female,0,Yes,Yes,3,Yes,No,No,Yes,No,Yes,No,No,Yes,80,241.3,No,NULL,"Electronic check",Month-to-month,1,80,241.3,1,Yes,"Fiber optic",Female,0,Yes,Yes,"2021-10-21 18:07:34",Yes,No,2,No,Yes,No,Yes,No,No
9675-ICXCT,1,3,1,Male,0,Yes,Yes,72,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,80.8,5728.55,No,NULL,"Electronic check","Two year",1,80.8,5728.55,3,Yes,DSL,Male,0,Yes,Yes,"2016-01-21 18:07:34",Yes,No,1,Yes,No,Yes,Yes,Yes,Yes
9947-OTFQU,2,1,1,Male,1,No,No,15,Yes,No,No,Yes,No,No,No,No,Yes,74.4,1074.3,Yes,2022-01-31,"Electronic check",Month-to-month,1,74.4,1074.3,1,Yes,"Fiber optic",Male,1,No,No,"2020-10-21 18:07:34",Yes,No,2,No,Yes,No,No,No,No
0886-QGENL,2,1,1,Female,1,Yes,No,27,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,101.25,2754.45,Yes,2022-01-31,"Electronic check",Month-to-month,1,101.25,2754.45,1,Yes,"Fiber optic",Female,1,Yes,No,"2019-10-21 18:07:34",Yes,No,2,Yes,No,Yes,No,Yes,Yes
0887-WBJVH,2,2,1,Female,0,Yes,No,53,Yes,No,No,No,No,Yes,Yes,Yes,Yes,93.45,4872.2,No,NULL,"Electronic check","One year",1,93.45,4872.2,2,Yes,"Fiber optic",Female,0,Yes,No,"2017-08-21 18:07:34",Yes,No,2,No,No,No,Yes,Yes,Yes
1024-VRZHF,2,1,1,Male,0,Yes,No,11,Yes,Yes,No,No,No,No,No,No,Yes,74.95,825.7,Yes,2022-01-31,"Electronic check",Month-to-month,1,74.95,825.7,1,Yes,"Fiber optic",Male,0,Yes,No,"2021-02-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No
1131-ALZWV,3,2,3,Female,0,No,No,24,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,24.6,605.25,No,NULL,"Bank transfer (automatic)","One year",3,24.6,605.25,2,No,None,Female,0,No,No,"2020-01-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
1187-WILMM,1,3,4,Male,0,Yes,Yes,63,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,89.4,5597.65,No,NULL,"Credit card (automatic)","Two year",4,89.4,5597.65,3,Yes,DSL,Male,0,Yes,Yes,"2016-10-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes
1265-HVPZB,1,2,4,Male,0,Yes,No,59,Yes,No,Yes,Yes,Yes,No,Yes,No,No,66.4,3958.2,No,NULL,"Credit card (automatic)","One year",4,66.4,3958.2,2,No,DSL,Male,0,Yes,No,"2017-02-21 18:07:34",Yes,No,1,Yes,Yes,Yes,No,Yes,No
1335-MXCSE,1,3,4,Male,0,Yes,Yes,55,Yes,No,No,No,Yes,Yes,No,No,Yes,55.25,3119.9,No,NULL,"Credit card (automatic)","Two year",4,55.25,3119.9,3,Yes,DSL,Male,0,Yes,Yes,"2017-06-21 18:07:34",Yes,No,1,No,No,Yes,Yes,No,No
1370-GGAWX,2,2,1,Female,0,No,No,46,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,94.15,4408.45,No,NULL,"Electronic check","One year",1,94.15,4408.45,2,Yes,"Fiber optic",Female,0,No,No,"2018-03-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,No,Yes
1455-HFBXA,2,3,4,Male,0,Yes,No,52,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,91.6,4627.8,No,NULL,"Credit card (automatic)","Two year",4,91.6,4627.8,3,Yes,"Fiber optic",Male,0,Yes,No,"2017-09-21 18:07:34",Yes,Yes,2,Yes,No,Yes,Yes,No,No
1658-TJVOA,2,1,1,Female,1,No,No,6,Yes,No,Yes,No,No,No,No,No,Yes,74.1,450.9,No,NULL,"Electronic check",Month-to-month,1,74.1,450.9,1,Yes,"Fiber optic",Female,1,No,No,"2021-07-21 18:07:34",Yes,No,2,Yes,No,No,No,No,No
1705-GUHPV,3,3,2,Female,0,No,No,63,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,24.2,1618.2,No,NULL,"Mailed check","Two year",2,24.2,1618.2,3,No,None,Female,0,No,No,"2016-10-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
1845-CSBRZ,2,1,3,Female,1,Yes,Yes,22,Yes,Yes,No,No,No,No,Yes,No,No,85.35,1961.6,No,NULL,"Bank transfer (automatic)",Month-to-month,3,85.35,1961.6,1,No,"Fiber optic",Female,1,Yes,Yes,"2020-03-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,No
1930-QPBVZ,2,3,3,Male,0,Yes,Yes,68,Yes,No,Yes,Yes,No,Yes,No,Yes,No,95.1,6683.4,No,NULL,"Bank transfer (automatic)","Two year",3,95.1,6683.4,3,No,"Fiber optic",Male,0,Yes,Yes,"2016-05-21 18:07:34",Yes,No,2,Yes,Yes,No,Yes,No,Yes
1937-OTUKY,2,3,3,Female,0,Yes,No,72,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,98.2,7015.9,No,NULL,"Bank transfer (automatic)","Two year",3,98.2,7015.9,3,Yes,"Fiber optic",Female,0,Yes,No,"2016-01-21 18:07:34",Yes,Yes,2,Yes,No,Yes,Yes,Yes,No
1963-SVUCV,1,1,1,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,45.3,45.3,Yes,2022-01-31,"Electronic check",Month-to-month,1,45.3,45.3,1,No,DSL,Male,0,No,No,"2021-12-21 18:07:34",Yes,No,1,No,No,No,No,No,No
2055-PDADH,2,1,1,Female,1,No,No,3,Yes,No,No,No,No,No,No,No,Yes,70.4,204.7,Yes,2022-01-31,"Electronic check",Month-to-month,1,70.4,204.7,1,Yes,"Fiber optic",Female,1,No,No,"2021-10-21 18:07:34",Yes,No,2,No,No,No,No,No,No
2455-USLMV,2,1,4,Female,0,No,No,31,Yes,Yes,Yes,No,Yes,No,No,No,Yes,84.75,2613.4,No,NULL,"Credit card (automatic)",Month-to-month,4,84.75,2613.4,1,Yes,"Fiber optic",Female,0,No,No,"2019-06-21 18:07:34",Yes,Yes,2,Yes,No,Yes,No,No,No
2589-AYCRP,3,2,3,Female,0,No,No,50,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.75,989.05,No,NULL,"Bank transfer (automatic)","One year",3,19.75,989.05,2,No,None,Female,0,No,No,"2017-11-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
2789-CZANW,2,3,3,Female,0,Yes,Yes,64,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,110.3,6997.3,No,NULL,"Bank transfer (automatic)","Two year",3,110.3,6997.3,3,No,"Fiber optic",Female,0,Yes,Yes,"2016-09-21 18:07:34",Yes,Yes,2,Yes,Yes,No,Yes,Yes,Yes
2805-AUFQN,3,3,4,Female,0,No,No,25,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.8,475.2,No,NULL,"Credit card (automatic)","Two year",4,19.8,475.2,3,No,None,Female,0,No,No,"2019-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
2812-ENYMO,1,2,4,Male,0,No,No,26,No,"No phone service",Yes,No,No,Yes,Yes,Yes,No,54.55,1362.85,No,NULL,"Credit card (automatic)","One year",4,54.55,1362.85,2,No,DSL,Male,0,No,No,"2019-11-21 18:07:34",No,"No phone service",1,Yes,No,No,Yes,Yes,Yes
2815-CPTUL,2,1,2,Male,1,No,No,5,Yes,No,No,No,No,No,No,No,Yes,70.25,331.9,Yes,2022-01-31,"Mailed check",Month-to-month,2,70.25,331.9,1,Yes,"Fiber optic",Male,1,No,No,"2021-08-21 18:07:34",Yes,No,2,No,No,No,No,No,No
2824-DXNKN,1,3,3,Female,0,Yes,Yes,72,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,71.45,5025.85,No,NULL,"Bank transfer (automatic)","Two year",3,71.45,5025.85,3,Yes,DSL,Female,0,Yes,Yes,"2016-01-21 18:07:34",Yes,Yes,1,Yes,No,Yes,No,Yes,No
2968-SSGAA,2,1,1,Female,0,No,No,10,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,100.6,1060.2,Yes,2022-01-31,"Electronic check",Month-to-month,1,100.6,1060.2,1,Yes,"Fiber optic",Female,0,No,No,"2021-03-21 18:07:34",Yes,Yes,2,No,No,Yes,No,Yes,Yes
2969-VAPYH,1,2,4,Female,0,No,No,67,Yes,No,Yes,Yes,No,Yes,No,No,No,60.5,3870,No,NULL,"Credit card (automatic)","One year",4,60.5,3870,2,No,DSL,Female,0,No,No,"2016-06-21 18:07:34",Yes,No,1,Yes,Yes,No,Yes,No,No
3137-NYQQI,1,2,2,Male,0,Yes,No,17,Yes,No,Yes,Yes,No,No,No,Yes,No,64.8,1175.6,No,NULL,"Mailed check","One year",2,64.8,1175.6,2,No,DSL,Male,0,Yes,No,"2020-08-21 18:07:34",Yes,No,1,Yes,Yes,No,No,No,Yes
3323-CPBWR,2,1,4,Male,0,No,No,23,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,96.9,2085.45,No,NULL,"Credit card (automatic)",Month-to-month,4,96.9,2085.45,1,Yes,"Fiber optic",Male,0,No,No,"2020-02-21 18:07:34",Yes,Yes,2,No,No,Yes,Yes,Yes,No
3402-XRIUO,1,1,2,Female,1,Yes,No,22,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,63.55,1381.8,No,NULL,"Mailed check",Month-to-month,2,63.55,1381.8,1,Yes,DSL,Female,1,Yes,No,"2020-03-21 18:07:34",Yes,Yes,1,Yes,Yes,No,Yes,No,No
4716-MRVEN,3,2,2,Female,0,No,No,29,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20,599.3,No,NULL,"Mailed check","One year",2,20,599.3,2,No,None,Female,0,No,No,"2019-08-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
4760-THGOT,2,1,1,Female,0,Yes,No,43,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,94.1,4107.3,No,NULL,"Electronic check",Month-to-month,1,94.1,4107.3,1,Yes,"Fiber optic",Female,0,Yes,No,"2018-06-21 18:07:34",Yes,Yes,2,Yes,Yes,No,No,No,Yes
4767-HZZHQ,2,1,3,Male,0,Yes,Yes,30,Yes,No,No,Yes,Yes,No,No,No,No,82.05,2570.2,No,NULL,"Bank transfer (automatic)",Month-to-month,3,82.05,2570.2,1,No,"Fiber optic",Male,0,Yes,Yes,"2019-07-21 18:07:34",Yes,No,2,No,Yes,Yes,No,No,No
5278-PNYOX,2,3,4,Female,0,No,No,49,Yes,No,No,No,Yes,Yes,Yes,Yes,No,100.65,4917.75,No,NULL,"Credit card (automatic)","Two year",4,100.65,4917.75,3,No,"Fiber optic",Female,0,No,No,"2017-12-21 18:07:34",Yes,No,2,No,No,Yes,Yes,Yes,Yes
5285-MVEHD,2,2,4,Female,0,Yes,No,56,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,105.6,6068.65,No,NULL,"Credit card (automatic)","One year",4,105.6,6068.65,2,Yes,"Fiber optic",Female,0,Yes,No,"2017-05-21 18:07:34",Yes,No,2,Yes,Yes,Yes,No,Yes,Yes
5429-LWCMV,2,1,1,Female,0,No,No,12,Yes,Yes,No,Yes,No,No,No,Yes,Yes,89.15,1057.55,No,NULL,"Electronic check",Month-to-month,1,89.15,1057.55,1,Yes,"Fiber optic",Female,0,No,No,"2021-01-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,Yes
5626-MGTUK,2,1,3,Female,0,No,No,20,Yes,Yes,Yes,No,No,No,Yes,No,Yes,89.1,1879.25,No,NULL,"Bank transfer (automatic)",Month-to-month,3,89.1,1879.25,1,Yes,"Fiber optic",Female,0,No,No,"2020-05-21 18:07:34",Yes,Yes,2,Yes,No,No,No,Yes,No
5639-NTUPK,1,1,4,Male,0,No,Yes,13,Yes,No,Yes,No,No,No,No,No,Yes,52.1,670.65,No,NULL,"Credit card (automatic)",Month-to-month,4,52.1,670.65,1,Yes,DSL,Male,0,No,Yes,"2020-12-21 18:07:34",Yes,No,1,Yes,No,No,No,No,No
5651-CPDND,1,1,2,Male,0,No,No,10,Yes,No,No,No,No,No,No,No,No,46,492.1,No,NULL,"Mailed check",Month-to-month,2,46,492.1,1,No,DSL,Male,0,No,No,"2021-03-21 18:07:34",Yes,No,1,No,No,No,No,No,No
5802-ADBRC,2,2,2,Female,0,Yes,No,50,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,104.4,5232.9,No,NULL,"Mailed check","One year",2,104.4,5232.9,2,Yes,"Fiber optic",Female,0,Yes,No,"2017-11-21 18:07:34",Yes,Yes,2,Yes,No,Yes,No,Yes,Yes
5883-GTGVD,2,1,1,Male,0,No,No,19,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,99.95,1931.75,Yes,2022-01-31,"Electronic check",Month-to-month,1,99.95,1931.75,1,Yes,"Fiber optic",Male,0,No,No,"2020-06-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,Yes
6131-IUNXN,3,1,2,Female,0,Yes,Yes,19,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.2,382.2,No,NULL,"Mailed check",Month-to-month,2,20.2,382.2,1,No,None,Female,0,Yes,Yes,"2020-06-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6203-HBZPA,1,3,4,Male,0,No,No,52,No,"No phone service",Yes,Yes,Yes,Yes,Yes,Yes,No,63.9,3334.95,No,NULL,"Credit card (automatic)","Two year",4,63.9,3334.95,3,No,DSL,Male,0,No,No,"2017-09-21 18:07:34",No,"No phone service",1,Yes,Yes,Yes,Yes,Yes,Yes
6323-AYBRX,3,3,2,Male,0,No,No,59,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.35,1099.6,Yes,2022-01-31,"Mailed check","Two year",2,19.35,1099.6,3,No,None,Male,0,No,No,"2017-02-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6549-BTYPG,1,3,4,Female,0,Yes,No,60,No,"No phone service",No,Yes,Yes,Yes,Yes,Yes,No,60.8,3603.45,No,NULL,"Credit card (automatic)","Two year",4,60.8,3603.45,3,No,DSL,Female,0,Yes,No,"2017-01-21 18:07:34",No,"No phone service",1,No,Yes,Yes,Yes,Yes,Yes
6563-VRERX,3,2,2,Male,0,Yes,Yes,33,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.6,690.25,No,NULL,"Mailed check","One year",2,20.6,690.25,2,No,None,Male,0,Yes,Yes,"2019-04-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6603-YRDCJ,1,3,2,Male,0,Yes,No,33,Yes,No,Yes,Yes,No,Yes,No,No,Yes,61.05,2018.4,No,NULL,"Mailed check","Two year",2,61.05,2018.4,3,Yes,DSL,Male,0,Yes,No,"2019-04-21 18:07:34",Yes,No,1,Yes,Yes,No,Yes,No,No
6705-LXORM,2,1,1,Female,1,Yes,No,5,Yes,No,No,No,No,No,No,No,No,70.05,302.6,No,NULL,"Electronic check",Month-to-month,1,70.05,302.6,1,No,"Fiber optic",Female,1,Yes,No,"2021-08-21 18:07:34",Yes,No,2,No,No,No,No,No,No
6754-WKSHP,3,2,3,Male,0,No,Yes,30,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,25.35,723.3,No,NULL,"Bank transfer (automatic)","One year",3,25.35,723.3,2,No,None,Male,0,No,Yes,"2019-07-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6968-URWQU,1,2,2,Male,0,Yes,No,43,Yes,No,No,No,No,No,Yes,No,Yes,56.35,2391.15,No,NULL,"Mailed check","One year",2,56.35,2391.15,2,Yes,DSL,Male,0,Yes,No,"2018-06-21 18:07:34",Yes,No,1,No,No,No,No,Yes,No
6997-UVGOX,1,3,3,Male,0,Yes,Yes,71,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,85.45,6029.9,No,NULL,"Bank transfer (automatic)","Two year",3,85.45,6029.9,3,No,DSL,Male,0,Yes,Yes,"2016-02-21 18:07:34",Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes
7206-PQBBZ,2,1,1,Male,1,Yes,No,11,Yes,No,No,No,No,No,No,No,Yes,70.2,834.7,No,NULL,"Electronic check",Month-to-month,1,70.2,834.7,1,Yes,"Fiber optic",Male,1,Yes,No,"2021-02-21 18:07:34",Yes,No,2,No,No,No,No,No,No
7278-CKDNC,2,1,1,Male,1,No,No,24,Yes,Yes,No,Yes,No,No,No,No,Yes,80.5,2088.45,No,NULL,"Electronic check",Month-to-month,1,80.5,2088.45,1,Yes,"Fiber optic",Male,1,No,No,"2020-01-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,No
7315-WYOAW,2,1,1,Male,0,No,No,13,Yes,Yes,No,No,No,Yes,Yes,Yes,No,100.75,1313.25,No,NULL,"Electronic check",Month-to-month,1,100.75,1313.25,1,No,"Fiber optic",Male,0,No,No,"2020-12-21 18:07:34",Yes,Yes,2,No,No,No,Yes,Yes,Yes
7394-LWLYN,2,1,1,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,Yes,70.15,123.8,No,NULL,"Electronic check",Month-to-month,1,70.15,123.8,1,Yes,"Fiber optic",Female,0,No,No,"2021-11-21 18:07:34",Yes,No,2,No,No,No,No,No,No
7746-AWNQW,1,1,2,Female,0,No,No,28,No,"No phone service",No,No,Yes,Yes,No,No,Yes,35.75,961.4,No,NULL,"Mailed check",Month-to-month,2,35.75,961.4,1,Yes,DSL,Female,0,No,No,"2019-09-21 18:07:34",No,"No phone service",1,No,No,Yes,Yes,No,No
7923-IYJWY,2,3,4,Male,1,No,No,67,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,116.1,7839.85,No,NULL,"Credit card (automatic)","Two year",4,116.1,7839.85,3,Yes,"Fiber optic",Male,1,No,No,"2016-06-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
8042-JVNFH,2,1,2,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,71.35,71.35,Yes,2022-01-31,"Mailed check",Month-to-month,2,71.35,71.35,1,Yes,"Fiber optic",Male,0,No,No,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,No,No
8138-EALND,3,1,2,Male,0,No,No,15,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.75,311.6,No,NULL,"Mailed check",Month-to-month,2,19.75,311.6,1,No,None,Male,0,No,No,"2020-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
8715-KKTFG,2,2,3,Female,0,Yes,No,61,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,103.3,6518.35,No,NULL,"Bank transfer (automatic)","One year",3,103.3,6518.35,2,Yes,"Fiber optic",Female,0,Yes,No,"2016-12-21 18:07:34",Yes,Yes,2,No,No,Yes,Yes,Yes,Yes
